,student_id,subject_ave,study_time,mes_dengdi,mes_z,mes_T,study_performance,composite_scores
36,13979,61.90415335463259,152.83333333333334,0.21075762097058823,1.014299191397059,88.11439426470588,72,73.01624068157615
37,13980,59.9794952681388,151.83333333333334,0.36410579156716416,0.3795502485597015,83.03640171641791,77,72.5689800210305
38,13981,61.12149532710281,141.5,0.29924674731343287,0.5786664202089552,82.8382864925373,76,72.13504672897196
39,13982,58.7562893081761,170.33333333333334,0.5242492897058824,0.016397234411764713,80.13117823529412,52,68.56273584905661
40,13983,61.72641509433962,147.91666666666666,0.45162293894736844,0.15664561787969927,81.25316511278196,81,74.2001572327044
41,13984,55.142857142857146,137.33333333333334,0.4020676031484375,0.3375530166171875,82.075424140625,74,67.13333333333334
42,13985,58.952959501557636,125.5,0.5407357661481482,-0.015924678023703696,79.87260244444444,86,71.01707165109035
43,13986,55.0828025477707,138.25,0.5297716321666667,-0.15924303293650796,78.7260557142857,51,62.582961783439494
44,13987,59.77445482866043,178.41666666666666,0.38452074992366414,0.3936535714427481,83.14922870229007,84,76.48378504672897
45,13988,55.687106918238996,141.25,0.4179582651968504,0.19003737722047245,81.52029916535433,58,64.70597484276729
46,13989,64.19904458598727,161.33333333333334,0.1824074548045113,1.1430394278195488,89.07794210526316,97,80.47266454352443
47,13990,55.36525974025974,164.75,0.40449371714285715,0.3801465148270677,83.041172481203,52,65.63068181818181
48,13991,0.0,130.91666666666666,0.0,0.0,0.0,73,27.69166666666667
49,13992,62.978044164037854,170.58333333333334,0.26314686420588235,0.8672237036764706,86.93778977941176,60,73.14296424815983
50,13993,63.01261829652997,160.5,0.19735723160465116,0.8660579012403101,86.92846317829458,93,78.75883280757097
51,13994,61.09485530546624,139.08333333333334,0.268213442671875,0.7957470045703126,86.3659759375,53,67.27473204715969
52,13995,58.2940251572327,129.33333333333334,0.3832473022727273,0.3918014978787879,82.52835174242425,95,72.73915094339623
53,13996,56.453968253968256,154.66666666666666,0.6170349433070866,-0.28523218331496064,77.7092277952756,71,69.18444444444444
54,13997,53.83831775700934,169.41666666666666,0.7695935118518519,-0.8512518506666666,73.18998518518518,60,66.6284890965732
55,13998,49.60339869281046,163.5,0.5859312363636364,-0.2681101784242424,77.85511893939395,50,61.07237908496732
56,13999,56.715408805031444,128.33333333333334,0.4703194785606061,0.19118709190909092,81.52949696969696,92,70.93411949685535
57,14000,57.57605177993528,178.25,0.3662497803801653,0.42479029809917357,83.39832247933884,54,68.9282362459547
58,14001,56.43059936908517,146.25,0.5575251517910448,-0.18484279330597017,78.52125813432835,98,73.72641955835962
59,14002,59.08647798742138,152.58333333333334,0.4633400972790697,0.17486076356589147,81.39888596899225,74,71.4188679245283
60,14003,55.98101265822785,121.41666666666667,0.4093198218139535,0.34539878115503875,80.90100054263566,66,64.52837552742615
61,14004,61.592948717948715,174.16666666666666,0.2012235407368421,0.96872695518797,87.7498162406015,56,71.73173076923077
62,14005,56.83364485981308,161.91666666666666,0.529446658,0.011779370471538464,80.09423476923077,58,67.57521806853583
63,14006,0.0,172.0,0.0,0.0,0.0,60,29.2
64,14007,53.88709677419355,137.75,0.5640870311023622,-0.16053638196850395,78.71570921259843,94,70.29596774193548
65,14008,58.746006389776355,158.66666666666666,0.33066351515625,0.564583512109375,84.516667734375,65,69.98887113951011
66,14009,58.553225806451614,174.58333333333334,0.3125431722867647,0.5730544575000001,84.58443610294117,53,69.04559139784946
67,14010,49.74310344827586,142.41666666666666,0.757268565112782,-1.2275486876578947,70.17961045112781,65,62.06183908045977
68,14011,59.02588996763754,137.16666666666666,0.28832932592,0.661355545832,85.28583608,95,74.03478964401295
69,14012,61.26592356687898,160.91666666666666,0.334595883875969,0.49139380362790697,83.93115031007751,73,73.57781316348195
70,14013,61.72435897435897,178.66666666666666,0.1770115016111111,1.045574593968254,87.72967634920636,56,72.27371794871794
71,14014,57.40865384615385,162.58333333333334,0.42067266174242424,0.24697840439393942,81.97582734848484,72,70.84439102564103
72,14015,55.412974683544306,133.66666666666666,0.530621692330827,-0.0770808722706767,79.38335345864662,98,71.75574894514767
73,14016,60.33647798742138,145.66666666666666,0.3031101450461538,0.5741057835384615,84.59284600000001,68,70.40220125786163
74,14017,59.30341692789969,170.75,0.3984594063768116,0.39874625523913043,83.18997007246377,98,78.18739184952977
75,14018,58.03476821192053,160.33333333333334,0.2907629486190476,0.673395072063492,85.38716087301587,63,69.2576710816777
76,14019,60.05844155844156,152.33333333333334,0.231170014453125,0.89853307984375,87.184336796875,84,74.07424242424243
77,14020,61.75636942675159,126.5,0.31478287124031007,0.5336108428682171,84.26888689922481,95,74.8794585987261
78,14021,57.13376205787781,157.75,0.4871554859541985,0.09904078312977099,80.78194503816793,80,71.76863344051446
79,14022,62.85828025477707,154.91666666666666,0.29775149442748094,0.5729415063129771,83.97284465648856,67,72.89246284501061
80,14023,55.119967637540455,123.08333333333333,0.5121322405867769,-0.05231100490330578,79.58151181818181,54,61.69231067961165
81,14024,60.56978193146418,150.83333333333334,0.463660351037037,0.17311911581481482,81.38495296296297,85,74.48218068535826
82,14025,58.53738317757009,150.58333333333334,0.5005545949618321,0.15832717625190837,81.26661732824427,95,75.0345015576324
83,14026,59.41352201257862,139.58333333333334,0.5533842710526315,-0.12186194645112783,79.02510436090225,93,74.14779874213838
84,14027,56.67171717171717,139.5,0.28287913613157895,0.6658182671052633,85.32654596491228,90,71.62020202020202
85,14028,60.1574433656958,128.0,0.32063478253968253,0.6567194580952381,85.25375603174604,59,66.71021035598706
86,14029,60.516129032258064,162.91666666666666,0.25394757295488724,0.9018727103759399,87.20657842105264,84,75.45295698924731
87,14030,57.35126582278481,147.41666666666666,0.4882102834558823,0.16192517527941175,81.29540132352942,52,65.28755274261603
88,14031,51.092172523961665,170.25,0.18249253243636365,0.9606710246363637,86.95809636363637,84,69.58952076677316
89,14032,53.31063122923588,130.33333333333334,0.37636277379338845,0.39072359655371897,82.46463181818183,78,65.95077519379845
90,14033,55.605431309904155,148.25,0.4202245588188976,0.21927812606299213,79.86446078740157,76,68.94880191693291
91,14034,59.78526645768025,148.0,0.36490583366153845,0.4433015496692308,82.9310276923077,96,75.84968652037618
92,14035,58.43217665615142,136.16666666666666,0.5887108367938931,-0.21720078445801527,78.2623934351145,79,70.31919032597266
93,14036,56.62420382165605,141.08333333333334,0.5982953251937985,-0.22511882431007751,78.19904945736434,67,67.14527600849257
94,14037,27.568112798264643,147.58333333333334,0.312625066456,-0.04928185440000003,79.5971192304,82,50.45601229211859
95,14038,55.58719242902208,181.66666666666666,0.5863049740601504,-0.15675052635338346,78.74599646616541,60,69.07770136698213
96,14039,59.73831775700935,174.58333333333334,0.4367045137878788,0.28382063177272726,81.66450401515151,79,75.07515576323988
97,14040,59.467845659163984,144.5,0.43861617691056914,0.20214897276422764,81.61719195121951,98,75.67749196141479
98,14041,55.15299684542587,155.33333333333334,0.5509542017692308,-0.015058443159230774,79.8795326923077,73,68.74043112513144
99,14042,59.30595469255664,162.41666666666666,0.2979034270992367,0.7010384835725191,84.99762091603054,68,71.35583495145632
100,14043,56.39423076923077,152.83333333333334,0.33896969364566926,0.4548573281952756,83.00893748031497,62,67.15929487179487
101,14044,53.99038461538461,169.58333333333334,0.5562773909848484,-0.29588537689393934,77.63291704545455,66,67.95160256410256
102,14045,63.575471698113205,175.33333333333334,0.22055516187218044,0.8395448730827068,86.71635879699248,64,74.83616352201257
103,14046,69.97520661157024,148.25,0.2951798286875,0.4660280813125,77.47822453125,87,81.20764462809917
104,14047,58.71974522292994,154.41666666666666,0.26297224341860465,0.7810211507209303,86.24816906976744,92,74.94548832271762
105,14048,57.449683544303795,141.0,0.5526483326222222,-0.01719527459259259,79.86243814814814,74,69.11477848101265
106,14049,61.236729559748426,147.58333333333334,0.2718968838604651,0.7397584734108527,85.29791310077519,63,70.22404402515723
107,14050,68.14383561643835,156.75,0.302221536056338,0.6889194236619719,85.51135521126761,51,73.57568493150684
108,14051,58.881493506493506,142.41666666666666,0.30415576725,0.5913040611,84.73043275,59,67.25871212121211
109,14052,58.094249201277954,165.16666666666666,0.4437944584848485,0.19002086224242423,79.70198515151515,95,76.18264110756124
110,14053,63.00319488817891,141.5,0.15731088705263158,0.9119534200300752,86.69412368421054,75,73.25223642172523
111,14054,57.43429487179487,128.75,0.296359390037594,0.47334359233082707,82.58374165413534,84,69.87900641025641
112,14055,51.541003236245956,151.16666666666666,0.49674611394736845,0.08214075815789473,80.65712657894737,99,70.99536893203883
113,14056,59.90735849056604,123.66666666666667,0.3763455003014706,0.4786875709558823,83.82950088235295,92,72.70181761006289
114,14057,60.27358490566038,129.33333333333334,0.5124712818045113,0.048366678097744364,80.38693323308271,57,66.5248427672956
115,14058,58.738853503184714,143.66666666666666,0.38366648063492065,0.37772837362698414,83.02182650793651,79,71.28386411889596
116,14059,56.55288461538461,134.25,0.61820876432,-0.33907728592,77.28738168000001,76,68.21201923076923
117,14060,50.17491749174918,142.0,0.4263905117355372,0.24935736429752065,81.99485892561984,54,60.12244224422443
118,14061,54.66129032258065,169.0,0.3723752942622951,0.402372866147541,83.2189831147541,63,67.76290322580647
119,14062,53.30590759075908,135.66666666666666,0.5397845092066116,-0.07268111445454546,78.75739454545455,93,69.48080198019801
120,14063,60.446774193548386,137.5,0.2949539797669173,0.7519569219323309,86.01460481203009,63,68.66274193548387
121,14064,49.12980769230769,149.0,0.74910164359375,-0.9364504219140625,72.508396875,71,63.49086538461538
122,14065,59.441692789968656,148.08333333333334,0.3936240380451128,0.3764726065639098,83.01178082706767,99,76.21751828631139
123,14066,57.58571428571429,162.83333333333334,0.3335549918095238,0.4136284657777778,82.67410777777778,54,67.39333333333333
124,14067,53.04754098360656,156.75,0.48621110181818183,-0.0008357908712121227,79.38725318181818,98,72.4082786885246
125,14068,48.79047619047619,138.41666666666666,0.6714349035714287,-0.6599983177142856,74.08509301587301,68,61.595
126,14069,52.409385113268605,161.58333333333334,0.46911623493495935,0.05189858259349594,80.41518934959349,80,68.84490291262135
127,14070,53.628846153846155,139.91666666666666,0.5298185624603176,0.06523282746031746,80.52186246031746,66,64.73185897435897
128,14071,52.7203947368421,155.41666666666666,0.524213608091603,-0.06862440319847328,79.45100526717557,50,62.44594298245613
129,14072,48.09030100334448,151.41666666666666,0.607023502,-0.296324370225,76.96273875,89,66.6048773690078
130,14073,53.20031545741325,140.91666666666666,0.6782678014179104,-0.6827075481492537,73.94132440298507,65,64.33188748685595
131,14074,55.37057692307692,147.75,0.3831632864296875,0.525805407265625,84.20644375,64,66.33440384615383
132,14075,47.597133757961785,140.75,0.7642870992063492,-1.1229102805555555,71.01671833333333,52,57.79299363057325
133,14076,55.9935691318328,139.83333333333334,0.48867188562499997,0.1407022640625,81.12561796875,84,69.97883172561629
134,14077,57.491961414791,149.16666666666666,0.413774008671875,0.3666791878265625,82.933433515625,93,73.76103965702036
135,14078,53.14467948717949,161.5,0.5775711850375941,-0.1976235832481203,78.41901127819548,91,71.55127564102564
136,14079,55.71474358974359,187.66666666666666,0.46093264204545453,0.14534107078030303,81.16272886363636,58,69.36698717948718
137,14080,53.95808917197452,170.58333333333334,0.5613064568421052,-0.05437165218045113,78.96352270676692,64,67.62899575371549
138,14081,55.53896103896104,130.16666666666666,0.3999420160150376,0.4181213969172932,83.3449715037594,63,64.4939393939394
139,14082,58.28526645768025,151.91666666666666,0.3575749529705882,0.3521966930882353,82.22933875000001,95,74.99135318704283
140,14083,60.82585669781931,140.16666666666666,0.4796239304444444,0.22624997054814816,81.8099997037037,61,68.79476635514018
141,14084,63.004702194357364,136.0,0.2526448560942029,0.7391242851449276,85.89910978260869,97,77.10329153605015
142,14085,54.12897196261682,116.41666666666667,0.7559837392592592,-0.7631828491111111,73.89453718518519,70,63.53194704049844
143,14086,58.49680511182109,149.58333333333334,0.402641069924812,0.42838260225563907,83.4270609774436,91,74.10609691160809
144,14087,58.52411575562701,155.75,0.373594747109375,0.4705409618359375,83.7643278125,65,69.5418810289389
145,14088,53.80980456026059,118.75,0.45682285159999997,0.2921553141344,82.33724232,68,63.14186319218241
146,14089,44.619491525423726,148.41666666666666,0.5506541170192307,-0.16206880451923078,76.3957573076923,69,59.87531073446327
147,14090,57.407051282051285,135.58333333333334,0.39583415363636365,0.3157385279469697,82.52590803030303,77,69.14326923076923
148,14091,52.55974842767296,174.58333333333334,0.6454451767669173,-0.5031494754097745,75.37330045112782,95,73.2501572327044
149,14092,58.76656151419559,142.5,0.5101326009701492,0.10064461335820896,80.79000753731344,66,68.5865930599369
150,14093,55.8975884244373,163.83333333333334,0.464692685859375,0.1806743762265625,80.820394765625,69,69.31164523043944
151,14094,52.78685534591195,145.91666666666666,0.5504528609923665,-0.04960878007633588,79.60312977099237,98,71.14246540880504
152,14095,57.05555555555556,139.75,0.34876218753174604,0.3515923876825397,82.17781841269841,50,63.91388888888889
153,14096,48.90210355987055,148.25,0.6600031121428572,-0.5580184923015873,74.90093134920635,83,65.65647249190938
154,14097,55.08306709265176,135.58333333333334,0.46593477415789475,0.06496688981203007,80.51973533834587,73,66.71648029818957
155,14098,51.78964401294498,160.33333333333334,0.7183677970542635,-0.7007437341085271,74.39404992248062,61,64.48608414239483
156,14099,49.81535947712418,146.83333333333334,0.6019087166446281,-0.46952013767107437,76.24383942148759,86,66.75408496732027
157,14100,61.679245283018865,156.75,0.4621350202255639,0.18644713965413534,81.49157729323308,60,70.85047169811321
158,14101,59.35415335463259,163.5,0.3234816162406015,0.551730320075188,84.41384293233082,80,73.89790734824281
159,14102,51.80546623794212,178.91666666666666,0.5964284476,-0.181510725648,78.54791464,59,65.95549303322615
160,14103,53.608626198083066,152.25,0.382631158890625,0.31534742421875,81.897780078125,69,66.55103833865815
161,14104,56.07852664576802,126.75,0.4963840723550725,0.13734866907971013,81.09878949275362,85,68.92996865203762
162,14105,52.98479099678457,139.0,0.5052460566666667,0.020455460065040655,80.16364430894309,66,64.1893536977492
163,14106,62.12068965517241,132.25,0.3003480204135338,0.6358377451654136,84.48519857142857,90,74.70948275862068
164,14107,59.479559748427675,137.0,0.39534387368421053,0.3325310057894737,82.66024834586466,71,69.53569182389937
165,14108,52.393706070287536,134.25,0.533043986796875,-0.08025021634375,79.3579990625,80,66.10059424920128
166,14109,54.03156146179402,160.66666666666666,0.38484910939655176,0.3984029030172414,83.18722336206896,66,67.08875968992248
167,14110,62.691823899371066,150.83333333333334,0.3928766232330827,0.4005216439097744,83.20417255639097,58,70.56761006289308
168,14111,54.50317460317461,168.5,0.547293804032258,0.026150245411290317,78.91887911290323,95,74.00222222222223
169,14112,64.25236593059937,159.83333333333334,0.12087517372180451,1.1154623180601504,88.31253045112781,56,72.15998948475288
170,14113,60.262971246006394,138.33333333333334,0.2964650580827068,0.6430878615413533,85.14470315789474,80,72.0174132055378
171,14114,62.15251572327044,182.16666666666666,0.47675669345864663,0.18448362033082708,81.47586894736841,65,74.72342767295596
172,14115,57.126198083067095,177.16666666666666,0.4182880069097744,0.35802044666917293,82.8641639849624,87,75.10500532481363
173,14116,54.77887788778878,133.0,0.40270736368000004,0.303543274352,81.78834696,91,69.84521452145215
174,14117,60.9187898089172,156.0,0.26998121057142854,0.8234427054887218,86.58754225563911,81,74.44315286624203
175,14118,56.70578778135048,156.33333333333334,0.46673445046875,0.2298976320375,81.839181484375,54,66.12738478027866
176,14119,56.4071661237785,140.41666666666666,0.3317228511732283,0.6214367877952756,83.08173086614174,95,72.52668295331162
177,14120,53.85873015873016,133.75,0.5561075519117646,-0.1966192230882353,78.42704588235294,58,62.67611111111111
178,14121,58.32380952380952,168.75,0.3961613591729324,0.3998070891278196,83.19845669172932,88,75.30166666666666
179,14122,58.94984326018809,163.66666666666666,0.37015559057971015,0.3683124962644928,82.94650086956523,55,68.63155694879833
180,14123,47.02555910543131,159.5,0.7268702421804512,-1.0675707784962405,71.4594337593985,84,65.66789137380192
181,14124,49.24757281553398,177.91666666666666,0.6715720195041323,-0.5095832176033058,75.92333454545455,52,62.66496763754045
182,14125,47.90066225165563,170.58333333333334,0.6954276589166667,-0.6167415884166666,75.06606783333334,86,67.78879690949228
183,14126,58.16509433962264,187.16666666666666,0.4633669087218045,0.1454583867669173,81.1636672180451,67,72.83223270440251
184,14127,53.85909698996656,163.0,0.4512714986440678,0.2302217679661017,81.84177415254237,83,70.60136789297658
185,14128,59.9203821656051,173.0,0.4115727537829457,0.3231342645193798,82.58507387596899,94,78.04426751592356
186,14129,57.20655737704918,130.58333333333334,0.41765175744186045,0.2854438773953488,82.28355170542636,70,67.10292349726777
187,14130,54.39228295819936,159.83333333333334,0.4699765296875,-0.0024075219140625038,79.355740078125,72,68.45793140407288
188,14131,50.06205298013245,174.41666666666666,0.618611186885246,-0.3756745299180328,76.3388663114754,83,69.08510375275938
189,14132,54.95616883116883,161.25,0.40851986344,0.30278227343999997,82.422258,65,67.59431818181818
190,14133,51.948553054662376,144.25,0.7499295614049587,-0.779159176446281,73.76672561983472,53,61.388987138263666
191,14134,60.772225705329156,135.33333333333334,0.33743717182608696,0.6184693817391305,84.36804471014493,61,68.27389132706375
192,14135,55.96612903225807,164.83333333333334,0.4185449225203252,0.2943347113617886,82.35467772357724,75,70.65962365591398
193,14136,55.9935691318328,167.5,0.408648418,0.30351862222083337,82.4281495,69,69.74549839228295
194,14137,58.62056074766355,144.91666666666666,0.5808282174074074,-0.06942486267407408,79.44460051851853,72,69.92605919003115
195,14138,54.58726688102894,151.66666666666666,0.5304605913533834,0.025569802706766915,79.60305533834587,62,65.77775348338692
196,14139,58.96314102564103,159.33333333333334,0.38180263704545453,0.2874417671969697,82.29953416666667,74,72.00753205128206
197,14140,61.611749999999994,163.25,0.29120978123188407,0.7513500494202898,86.01080072463768,53,70.053225
198,14141,62.05854889589906,141.16666666666666,0.2838804107058823,0.79539980875,86.36319852941176,92,75.95765089379601
199,14142,57.369496855345915,139.41666666666666,0.5265962364191177,0.11194064605147058,80.89552470588235,77,69.5003144654088
200,14143,56.350482315112544,151.25,0.47352893218750003,0.199726407015625,81.597811328125,88,72.17033762057878
201,14144,55.509433962264154,138.25,0.5349180119696969,-0.050082148636363635,79.59934318181818,54,63.48160377358491
202,14145,57.388535031847134,166.0,0.6348370226717557,-0.27089318150381675,77.83285442748091,93,75.37197452229299
203,14146,54.81111111111111,145.41666666666666,0.6228974008,-0.238959504024,78.08832296,91,71.10944444444443
204,14147,59.134294670846394,128.75,0.4197356367669173,0.360335051,82.88268105263158,96,73.46900626959248
205,14148,77.25,145.16666666666666,0.6097518972222221,-0.2585288640740741,77.93176981481481,74,83.39166666666667
206,14149,57.883116883116884,161.83333333333334,0.315221904296875,0.6374025458046875,85.099220546875,79,72.50151515151515
207,14150,38.086666666666666,143.75,0.7619370696428571,-0.9350638571607143,71.09091767857143,80,57.035666666666664
208,14151,54.25816993464052,163.83333333333334,0.46029251859375,0.1897029489203125,81.51762421875,61,66.5640522875817
209,14152,59.135238095238094,164.5,0.5044830949618321,0.1631502854351145,81.30520229007634,88,75.44466666666668
210,14153,53.52796052631579,137.66666666666666,0.47068788903225806,0.0575926531451613,80.46074169354839,78,66.83623903508771
211,14154,51.662379421221864,159.16666666666666,0.6569372734375,-0.37681864320312497,76.985451171875,76,67.28033226152196
212,14155,54.77597402597402,164.5,0.397120838208,0.42819221024,83.42553784,77,70.19318181818181
213,14156,50.320132013201324,135.58333333333334,0.5728142452892562,-0.3402579179173554,77.27793694214877,88,66.38242574257427
214,14157,60.33018867924528,160.75,0.2708103472313433,0.6474108141477611,85.1792876119403,59,70.10613207547169
215,14158,50.830349206349204,154.41666666666666,0.6445001223809524,-0.47931399346031744,76.16548825396825,98,70.62291111111111
216,14159,58.34012539184953,157.91666666666666,0.295216155953125,0.51724843015625,83.512988203125,72,71.02975444096134
217,14160,52.76517571884984,171.83333333333334,0.5123602856097561,-0.10657524227642277,79.147398699187,97,73.51895633652822
218,14161,54.107093750000004,133.66666666666666,0.6161549008695651,-0.20550322192753626,78.35597420289855,51,61.44163229166667
219,14162,53.51223642172525,146.75,0.6400393669172932,-0.3002123995112782,76.99679721804512,65,65.13356549520768
220,14163,52.714983713355046,136.41666666666666,0.532784852796875,0.049043158539062506,80.392345234375,99,70.3421552660152
221,14164,52.49512987012987,136.91666666666666,0.5110198713953489,-0.03947282844961241,79.06406255813953,57,61.838257575757574
222,14165,61.45754777070063,125.0,0.26597608007575757,0.7482648274999999,85.98611825757575,68,69.12028343949044
223,14166,54.237096774193546,137.41666666666666,0.4439132830894309,0.29642813894308945,82.37142528455286,77,67.10763440860215
224,14167,55.20645161290322,160.41666666666666,0.5075619421052632,0.14460644640601503,81.15685165413534,73,69.28618279569892
225,14168,38.35808580858086,155.5,0.8404791706666667,-2.0247532768500003,63.801974,98,62.0006600660066
226,14169,55.45353503184713,167.75,0.47768099478260867,0.18672660388985507,81.49381282608695,56,66.79247452229299
227,14170,55.74433656957929,138.58333333333334,0.3359146352380952,0.541348445095238,84.33078769841269,75,67.87936893203883
228,14171,49.90291262135922,157.75,0.6853633596183206,-0.4913361439007634,75.45862396946565,54,61.507038834951445
229,14172,55.02866242038217,135.41666666666666,0.5814867748120301,-0.1490096721804511,78.80792278195489,78,67.66173036093417
230,14173,50.016773162939295,131.16666666666666,0.6349145402255639,-0.3074560459097745,77.54035165413534,55,59.12840788072417
231,14174,45.885714285714286,147.08333333333334,0.7670449159047619,-1.1136988814761906,70.45548865079365,82,63.22833333333334
232,14175,56.8327868852459,145.33333333333334,0.37937987016806723,0.41824198974789917,83.34593554621848,60,66.31628415300547
233,14176,48.97909967845659,153.75,0.6627327386363636,-0.41711451275,76.05702333333333,60,61.66036977491961
234,14177,60.416666666666664,155.25,0.34182884575757577,0.5192476448257576,84.15398166666667,76,73.01666666666667
235,14178,52.7484076433121,165.75,0.55605883392,-0.16874834256,78.65001304,76,68.69888535031846
236,14179,57.96964856230032,132.5,0.2328319250859375,0.6646057303359375,84.691846328125,90,71.82875399361022
237,14180,49.677395498392286,150.16666666666666,0.6723165928571428,-0.38240784274603173,76.9407373015873,94,68.59084351554127
238,14181,57.2814465408805,138.5,0.6874324879699247,-0.43362016407518794,76.53103804511278,73,68.54701257861635
239,14182,50.46375404530744,147.83333333333334,0.5173836762711864,0.12183743601694916,80.9746993220339,55,61.107961165048536
240,14183,59.2,151.41666666666666,0.25726151613492065,0.683928219920635,84.83650492063492,66,69.78166666666667
241,14184,57.68690095846645,128.58333333333334,0.3876267360606061,0.3839535583068182,83.0716287878788,88,70.83916400425986
242,14185,49.89354838709677,173.75,0.64439199072,-0.58575038744,75.31399732,84,69.10048387096774
243,14186,53.26058631921824,154.83333333333334,0.508826537109375,0.08252450659375,80.660196015625,97,72.1657437567861
244,14187,59.89968652037618,114.91666666666667,0.20652108193939392,0.7851670092424242,83.85709371212121,61,65.62144723092999
245,14188,56.741433021806856,145.75,0.6934301177777777,-0.4047936703851852,76.76164992592592,80,70.2940031152648
246,14189,37.657407407407405,167.41666666666666,0.722389026,-2.671468986,58.62824830666666,95,62.10185185185185
247,14190,46.644067796610166,144.75,0.6340502145081968,-0.5511137597459017,75.59109040983607,97,66.52584745762712
248,14191,52.34591194968554,181.5,0.6588206796992481,-0.5647126102406015,75.48229939849624,72,69.19213836477988
249,14192,56.784,121.41666666666667,0.4162671868650794,0.31091009506349204,81.85236023809524,50,61.89046666666666
250,14193,43.40163934426229,158.25,0.8252280886290323,-1.2246789943548388,70.20256806451613,79,62.006147540983605
251,14194,47.70114285714286,159.83333333333334,0.7599565452380953,-0.7139940992063492,73.6531269047619,70,63.37413333333333
252,14195,56.26699029126213,137.66666666666666,0.37631508603816793,0.445276164389313,82.95152229007634,57,64.55355987055016
