,student_id,score,number,mes_z,mes_T,mes_dengdi,composite_scores
140,14238,22.74935090909091,1,-0.08243604285714287,79.34051,0.54051185,16.224545636363636
141,14240,15.572727272727274,1,-0.58957255,75.28342,0.7132316750000001,11.200909090909091
142,14241,39.13636363636363,2,-0.9721483000000001,72.222815,0.75417515,27.995454545454542
143,14242,22.25714272727273,2,-0.23081614285714286,78.15347142857142,0.6458061428571428,16.17999990909091
144,14243,15.236363636363636,1,-0.10441559999999998,79.16467,0.5457666,10.965454545454545
145,14244,0.0,1,0.0,0.0,0.0,0.3
146,14246,28.027272727272727,1,-0.5278109571428572,75.77751142857143,0.6736954771428572,19.919090909090908
147,14249,18.863636363636363,2,1.0701574,88.561255,0.16756450250000002,13.804545454545453
148,14254,25.663636363636364,2,0.19195810000000005,81.53566285714285,0.4718807857142857,18.564545454545456
149,14255,14.509090909090908,1,-0.89881066,72.80951,0.7266418,10.456363636363635
150,14256,13.518181818181818,1,-0.4652428,76.27805666666667,0.7101159666666667,9.762727272727272
151,14259,22.60909090909091,1,-0.12209485714285716,79.02324142857142,0.5526501585714286,16.126363636363635
152,14261,56.81818181818182,1,0.8380745454545455,86.70459636363636,0.26845976163636365,40.07272727272727
153,14264,16.11818181818182,1,0.249937775,81.9995025,0.4053627675,11.582727272727274
154,14265,13.327272727272726,1,-1.1786302,70.570955,0.8507512,9.629090909090909
155,14266,18.454545454545453,1,0.8752809,87.0022475,0.22704638,13.218181818181817
156,14267,31.227272727272727,1,-2.03154149,63.747667,0.92940456,22.159090909090907
157,14268,14.963636363636363,2,-0.558498375,75.53201,0.654264625,11.074545454545452
158,14269,22.145454545454545,1,-0.558594,75.5312457142857,0.6636383857142858,15.80181818181818
159,14270,15.963636363636363,1,-0.61211256,75.1031,0.696374575,11.474545454545455
160,14272,22.463636363636365,1,-0.45951002857142853,76.32391857142856,0.7015761571428571,16.024545454545454
161,14273,36.54545454545455,1,-1.1245072999999999,71.00394200000001,0.79587598,25.881818181818183
162,14274,22.572727272727274,1,-0.6925745571428571,74.45940142857144,0.6868740999999999,16.10090909090909
163,14275,25.163636363636364,1,0.21170601428571428,81.69364714285715,0.5187310714285714,17.914545454545454
164,14277,45.81818181818182,1,-0.24332730909090908,78.0533809090909,0.6484632545454546,32.37272727272727
165,14279,25.2,1,0.1768253714285714,81.41460285714285,0.46039768571428574,17.939999999999998
166,14280,25.9,1,-0.3565823414285714,77.14734142857142,0.6355216285714286,18.43
167,14286,49.04545454545455,1,0.0920780818181818,80.73662636363636,0.503335209090909,34.631818181818176
168,14287,25.836363636363636,1,0.49525842285714283,83.96206857142856,0.3337953514285714,18.385454545454543
169,14288,33.86363636363637,2,-1.5346922636363636,67.72246181818183,0.8220030272727272,24.30454545454546
170,14289,27.09090909090909,3,-0.5488768,75.60898333333334,0.6981223166666667,19.86363636363636
171,14291,47.27272727272727,1,-0.5859938172727273,75.31205,0.6749252,33.39090909090908
172,14293,27.05454545454546,1,0.7118057714285715,85.69444571428572,0.25120253,19.238181818181822
173,14295,14.894736842105264,1,-0.343302925,77.25357625000001,0.39048015124999996,10.726315789473684
174,14296,17.62727272727273,1,0.8251587,86.6012675,0.2069715425,12.63909090909091
175,14297,51.72727272727273,1,0.12401687427272727,80.99213272727273,0.476809590909091,36.5090909090909
176,14298,23.263636363636365,1,0.05029107142857143,80.40232857142857,0.5355444185714286,16.584545454545456
177,14299,27.681818181818183,1,0.5092212142857143,84.07377142857142,0.33318430857142856,19.67727272727273
178,14300,18.0,1,0.37241675,82.979335,0.367429445,12.9
179,14301,14.118181818181819,1,-1.083687925,71.330495,0.862151475,10.182727272727274
180,14303,16.545454545454547,1,-0.15406835,78.7674525,0.556155675,11.881818181818183
181,14304,54.77272727272727,1,0.6827443651818181,85.46195454545455,0.3093646209090909,38.64090909090908
182,14306,25.515584545454544,1,0.2517010857142857,82.01360714285714,0.4475055942857143,18.16090918181818
183,14311,47.63636363636363,2,0.50106227,84.008499,0.36229162000000004,33.945454545454545
184,14312,26.303896363636362,1,0.11112281428571427,80.88898142857143,0.4632055428571428,18.71272745454545
185,14314,22.56883090909091,2,-0.6021296285714285,75.18296285714284,0.7109919857142858,16.398181636363635
186,14315,14.018181818181818,1,-1.37994025,68.96048,0.906095075,10.112727272727273
187,14316,17.009090909090908,1,-0.35666868399999996,77.146648,0.6165401,12.206363636363635
188,14317,16.672727272727272,2,-0.12165324999999999,79.026775,0.545968675,12.27090909090909
189,14319,18.581818181818182,1,0.895200275,87.1615975,0.2340241575,13.307272727272727
190,14324,57.59090909090909,1,0.9300688454545455,87.4405509090909,0.2203322281818182,40.61363636363636
191,14326,18.21818181818182,1,0.5546381499999999,84.4371025,0.2698605025,13.052727272727273
192,14329,27.59090909090909,1,0.6450182142857143,85.16014714285714,0.35671708714285716,19.613636363636363
193,14333,23.30649363636364,2,-0.024352057142857136,79.80518285714285,0.5486499871428572,16.914545545454548
194,14339,24.29090909090909,1,-0.0071014942857143114,79.94318714285714,0.4934586857142857,17.30363636363636
195,14344,24.536363636363635,1,-0.9426610142857142,72.45871285714286,0.8140408142857144,17.475454545454543
196,14345,24.61818181818182,1,0.05236374285714286,80.41891,0.5814478285714285,17.532727272727275
197,14347,49.13636363636363,1,-0.005420126363636383,79.95663909090909,0.5547384545454546,34.69545454545454
198,14348,17.78181818181818,1,0.41723672500000003,83.3378925,0.304788675,12.747272727272726
199,14349,52.36363636363637,1,0.2255271281818182,81.80421636363636,0.42437186363636364,36.95454545454545
200,14352,19.990909090909092,1,0.23369173333333335,81.86953333333334,0.3978157583333333,14.293636363636365
201,14353,17.672727272727272,1,0.20011662000000002,81.600932,0.48242656000000006,12.67090909090909
202,14355,35.54545454545455,2,-0.70491762,74.360657,0.72991408,25.481818181818184
203,14356,46.09090909090909,1,-0.18045026363636363,78.55639818181818,0.58042639,32.56363636363636
204,14362,28.07792181818182,1,0.5561237,84.44899142857142,0.33282937285714287,19.954545272727273
205,14363,15.172727272727274,2,-1.5084407,67.932474,0.85465094,11.22090909090909
206,14367,41.81818181818182,1,-0.03558858749999999,79.7152925,0.535866075,29.572727272727274
207,14369,0.0,1,0.0,0.0,0.0,0.3
208,14372,12.627272727272727,1,-1.2610768749999999,69.911385,0.85003505,9.139090909090909
209,14374,13.945454545454545,1,-0.94758225,72.4193425,0.7985558,10.061818181818182
210,14376,45.95454545454545,1,-0.23314688181818183,78.13482454545455,0.6252805181818182,32.46818181818181
211,14377,42.72727272727273,1,-0.7242763818181819,74.20578818181818,0.7081621727272727,30.209090909090907
212,14378,47.95454545454545,1,-0.0749428,79.40045818181818,0.5926240509090909,33.86818181818181
213,14380,0.0,1,0.0,0.0,0.0,0.3
214,14382,0.0,2,0.0,0.0,0.0,0.6
215,14383,0.0,1,0.0,0.0,0.0,0.3
216,14385,0.0,1,0.0,0.0,0.0,0.3
217,14386,0.0,1,0.0,0.0,0.0,0.3
218,14388,0.0,1,0.0,0.0,0.0,0.3
219,14391,0.0,2,0.0,0.0,0.0,0.6
220,14392,0.0,2,0.0,0.0,0.0,0.6
221,14396,0.0,1,0.0,0.0,0.0,0.3
222,14403,0.0,2,0.0,0.0,0.0,0.6
223,14405,0.0,1,0.0,0.0,0.0,0.3
224,14408,0.0,1,0.0,0.0,0.0,0.3
225,14409,0.0,2,0.0,0.0,0.0,0.6
226,14410,0.0,1,0.0,0.0,0.0,0.3
227,14411,0.0,1,0.0,0.0,0.0,0.3
228,14412,0.0,1,0.0,0.0,0.0,0.3
229,14413,0.0,1,0.0,0.0,0.0,0.3
230,14415,0.0,2,0.0,0.0,0.0,0.6
231,14416,0.0,1,0.0,0.0,0.0,0.3
232,14423,0.0,2,0.0,0.0,0.0,0.6
233,14424,0.0,1,0.0,0.0,0.0,0.3
234,14426,0.0,1,0.0,0.0,0.0,0.3
235,14427,0.0,1,0.0,0.0,0.0,0.3
236,14431,0.0,2,0.0,0.0,0.0,0.6
237,14432,0.0,1,0.0,0.0,0.0,0.3
238,14433,0.0,1,0.0,0.0,0.0,0.3
239,14436,0.0,1,0.0,0.0,0.0,0.3
240,14438,0.0,1,0.0,0.0,0.0,0.3
241,14440,0.0,2,0.0,0.0,0.0,0.6
242,14441,0.0,2,0.0,0.0,0.0,0.6
243,14443,0.0,1,0.0,0.0,0.0,0.3
244,14446,0.0,1,0.0,0.0,0.0,0.3
245,14447,0.0,2,0.0,0.0,0.0,0.6
246,14448,0.0,2,0.0,0.0,0.0,0.6
247,14449,14.872727272727273,1,-0.71688445,74.26492,0.80777815,10.710909090909091
248,14451,17.375,2,-1.144266075,70.84586999999999,0.6974997000000001,12.7625
249,14454,13.9,1,0.6440209,85.15217,0.2888889,10.030000000000001
250,14462,13.95,1,0.9733499,87.7868,0.1333333,10.065
251,14465,13.6,1,0.2049161,81.63933,0.4888889,9.82
252,14466,13.2,1,-0.4537421,76.37006,0.7555556,9.54
253,14467,13.55,1,1.412455,91.29964,0.02222222,9.785
254,14469,14.05,1,0.8635732,86.90858,0.2,10.135
255,14470,14.05,2,0.9733499,87.7868,0.08888889,10.434999999999999
256,14471,13.25,1,-0.124413,79.0047,0.6444445,9.575
257,14473,13.8,3,0.09513939,80.76112,0.5555556,10.56
258,14478,13.7,2,0.7537975,86.03038,0.2444444,10.189999999999998
259,14479,13.3,2,-0.124413,79.0047,0.6666667,9.91
260,14480,11.729804999999999,2,-1.196798,70.42562,0.9340909,8.810863499999998
261,14484,0.0,1,0.0,0.0,0.0,0.3
262,14487,11.45,1,0.2106921,81.68554,0.4454545,8.315
263,14489,11.9,1,-1.1124,71.1008,0.8666667,8.63
264,14490,0.0,2,0.0,0.0,0.0,0.6
265,14491,11.05,1,-4.186135,46.51092,1.0,8.035
266,14492,13.350000000000001,1,0.4244685,83.39574,0.3777778,9.645000000000001
267,14498,13.75,1,0.7537975,86.03038,0.2222222,9.925
268,14501,14.0,1,0.5342441,84.27396,0.3111111,10.1
269,14502,14.350000000000001,2,1.083126,88.665,0.06666667,10.645
270,14505,12.2,1,-1.222176,70.2226,0.9333333,8.84
271,14506,12.7,1,0.09513939,80.76112,0.6,9.19
272,14507,12.6,2,-1.441728,68.46617,0.9777778,9.419999999999998
273,14508,13.0,2,-1.331953,69.34438,0.9555556,9.7
274,14514,13.8,2,0.6968391,85.574715,0.2013305,10.26
275,14515,13.3,1,0.23853626,81.908285,0.44269519999999996,9.610000000000001
276,14519,13.15,1,0.17754130499999998,81.42033,0.5220051,9.505
277,14520,0.0,2,0.0,0.0,0.0,0.6
278,14522,13.4,1,0.34692995000000004,82.77544,0.39478670000000005,9.68
279,14523,12.75,1,-0.6597472,74.72202,0.8613636,9.225
280,14524,13.600000000000001,1,0.53981355,84.318505,0.2820382,9.82
281,14525,13.15,1,0.04606315,80.36851,0.48383210000000004,9.505
282,14526,13.95,1,0.7817391499999999,86.25391,0.16849502,10.065
283,14530,13.05,1,0.03328924999999999,80.26631499999999,0.55757405,9.435
284,14532,13.75,1,0.6486185499999999,85.18895,0.22751085,9.925
285,14533,12.8,1,-0.17195734399999998,78.62433999999999,0.6826491,9.26
286,14535,13.65,1,0.5282715,84.226175,0.30046595,9.855
287,14536,14.149999999999999,1,0.9746227000000001,87.79698,0.09103075,10.204999999999998
288,14537,14.05,2,1.298741,90.38993,0.004545454,10.434999999999999
289,14538,13.9,1,0.7574236,86.05938499999999,0.1832134,10.030000000000001
290,14539,12.5,2,-0.5688549,75.449165,0.57038725,9.35
291,14540,14.5,1,1.2763105,90.21049,0.026167425,10.45
292,14543,13.45,1,0.1381559,81.10525,0.4909091,9.715
293,14545,13.899999999999999,1,0.5008391,84.00671,0.275,10.03
294,14546,0.0,2,0.0,0.0,0.0,0.6
295,14550,11.15,1,-1.6915296,66.46777,0.8806663,8.105
296,14551,14.0,1,0.5733752,84.58701,0.2386364,10.1
297,14552,11.8,1,-0.90927545,72.72578999999999,0.8519828,8.56
298,14553,13.5,2,-0.006917888,79.94466,0.6295455,10.049999999999999
299,14556,12.8,1,-0.8048204,73.56144,0.8909091,9.26
300,14557,13.350000000000001,2,-0.369601,77.04319,0.7545455,9.945
301,14558,13.7,1,0.6459122,85.1673,0.2204545,9.889999999999999
302,14560,14.5,1,1.443815,91.55051,0.002272727,10.45
303,14561,0.0,1,0.0,0.0,0.0,0.3
304,14565,13.4,1,0.406692556,83.25354,0.39561765,9.68
305,14567,12.600000000000001,1,-0.24531524999999998,78.037475,0.6721319,9.120000000000001
306,14569,13.35096,1,0.2120874,81.6967,0.4340909,9.645672000000001
307,14574,12.85,1,-0.09983130999999999,79.20134999999999,0.65752745,9.295
308,14575,14.35,1,1.131648,89.053185,0.047812690000000005,10.345
309,14577,-2.0,1,,,,-1.0999999999999999
310,14581,14.100000000000001,1,1.081131,88.64906,0.02954545,10.170000000000002
311,14582,12.55,1,-0.8048204,73.56144,0.8840909,9.085
312,14583,13.15,2,0.153636305,81.229095,0.5380436,9.805
313,14586,13.3,1,0.22658373999999998,81.81267,0.4461353,9.610000000000001
314,14588,13.649999999999999,1,0.50436685,84.03493499999999,0.307429065,9.854999999999999
315,14589,13.006730000000001,2,0.002847041,80.02277,0.6159091,9.704711
316,14590,12.899999999999999,1,-0.151991,78.78407,0.6886364,9.329999999999998
317,14591,12.795195,1,0.05864466,80.46915,0.6136364,9.256636499999999
318,14593,12.0,1,-0.8048204,73.56144,0.8818182,8.7
319,14595,13.649999999999999,1,0.55217695,84.41741999999999,0.2753339,9.854999999999999
320,14596,13.0,1,0.0687363,80.54989499999999,0.55723495,9.4
321,14600,12.850000000000001,1,0.0077413000000000065,80.06193,0.52860065,9.295000000000002
322,14601,13.649999999999999,2,0.55217695,84.41741999999999,0.2821573,10.154999999999998
323,14602,13.8,1,0.6968391,85.574715,0.20245649999999998,9.96
324,14603,12.55,1,-1.167503,70.65997,0.9272727,9.085
325,14608,11.4,1,-1.3428529999999999,69.257175,0.9260535000000001,8.28
326,14611,13.5,1,0.47922945,83.833835,0.3251657,9.75
327,14612,13.395195000000001,1,0.4213278,83.37062,0.3318182,9.6766365
328,14613,12.25,1,-0.63067115,74.954635,0.8055084,8.875
329,14615,13.3,1,0.21463079999999998,81.71705,0.443917,9.610000000000001
330,14616,14.183655000000002,1,0.8398078,86.71846,0.1159091,10.228558500000002
331,14618,13.55,1,0.4676879,83.74150499999999,0.3288362,9.785
332,14620,13.399999999999999,2,0.43059800000000004,83.444785,0.39441653,9.979999999999999
333,14621,12.600000000000001,1,-0.364840494,77.08127999999999,0.72364875,9.120000000000001
334,14622,13.667304999999999,1,0.5259473,84.20758,0.2704546,9.867113499999999
335,14623,12.3,1,-0.5107354,75.914115,0.77915195,8.91
336,14624,13.8,1,0.6459122,85.1673,0.225,9.96
337,14627,13.25096,1,0.2120874,81.6967,0.4363636,9.575671999999999
338,14632,13.85,3,0.64943975,85.19551999999999,0.2721992045,10.594999999999999
339,14639,12.75,1,-0.29189295000000004,77.664855,0.5907745,9.225
340,14640,13.05,1,-0.2245272,78.20378,0.7204546,9.435
341,14644,12.5,1,-0.34175684,77.26594,0.71541465,9.05
